,r1,r2,r3,r4,r5,r6,r7,r8,f1,f2,f3,f4,f5,f6,f7,f8,label
4627,-4.4732347,-1.900658,12.491449,-7.227646,1.225018,2.3182313,1.1784674,-3.5205436,-2.8695066,-2.9900355,9.780367,-2.4097736,1.0263435,-0.28514427,3.0057411,-5.389659,2
4628,-4.8707757,-1.8295306,13.076327,-6.466472,1.537193,2.3174071,1.271853,-4.62895,-2.798865,-2.8908596,10.415527,-1.8784499,1.1238085,-0.35994855,1.5746863,-5.9647408,2
4629,-4.380006,-1.6573491,12.093983,-6.3836946,0.8606465,2.790473,-0.24822125,-4.0175977,-3.150079,-3.4037116,10.498006,-2.0864046,1.1540864,0.16002196,2.7865384,-5.808044,2
4630,-4.3524237,-1.920366,11.428216,-5.4268928,1.7235314,1.6376768,2.0501072,-3.751452,-2.757148,-2.9958143,9.9558525,-1.7799994,0.8731102,-0.27876034,2.8756118,-5.5694504,2
4631,-5.0264397,-1.5801847,12.484438,-6.9537363,1.3243359,2.1794746,-0.28498375,-4.398791,-2.4302242,-2.7694325,10.018882,-1.9394803,1.2475646,0.28911993,2.0724363,-5.734178,2
4632,-3.99262,-1.7546756,10.783813,-6.338478,1.5174245,1.6758053,1.6709039,-3.2610688,-2.2539227,-2.6404843,9.2336645,-2.4300292,1.5176558,-0.10924478,2.1631238,-4.7412004,2
4633,-4.078442,-1.2744209,12.04161,-5.7810183,1.2676122,1.8738813,1.9523885,-3.890036,-2.4689894,-3.1671946,9.909255,-2.3884797,1.2258873,0.053045,2.8515563,-5.182837,2
4634,-3.6072156,-1.4593762,10.289261,-4.8176656,1.611239,1.6223896,2.2184477,-3.5230181,-2.887677,-3.3011334,10.2991085,-2.5977218,2.0456805,-0.15490738,2.42038,-4.874514,2
4635,-3.451713,-1.2249851,11.063257,-5.334365,0.98281634,2.01044,1.5648316,-3.818461,-2.9422944,-3.3593051,11.767166,-2.669172,1.8106484,0.008542722,1.8701853,-5.8702755,2
4636,-3.9739914,-1.2485392,11.065931,-5.9795303,1.3191531,1.7518548,2.686237,-2.8328457,-3.003919,-3.1348858,10.935672,-2.5439024,2.5044997,-0.26076108,2.141548,-4.944585,2
4637,-4.317066,-1.9329784,12.853181,-5.683816,1.6478343,2.4531448,2.2265263,-4.218898,-1.9115248,-2.6342294,10.039954,-3.1538131,1.5542812,-0.13407317,1.8678282,-4.636256,2
4638,-4.228956,-2.1801364,11.741085,-5.152682,1.3934723,2.3585355,1.1890824,-4.024661,-2.6240327,-3.1051648,10.534362,-2.9291859,2.1725357,-0.26057744,1.8283304,-5.04477,2
4639,-4.498097,-2.3044903,13.365852,-5.5794,1.8297609,2.2402513,2.7445672,-4.2784176,-2.551746,-3.3869154,11.859433,-2.6856163,1.4093703,0.01950094,2.1155503,-6.1670027,2
4640,-4.2245793,-1.7543774,11.95678,-5.036344,1.6271149,1.941534,2.927601,-2.9928374,-2.8561983,-3.2676954,11.166629,-2.8562958,1.4379673,-0.44501004,3.2531178,-5.6351337,2
4641,-4.228119,-1.8753679,11.449814,-6.6670885,1.3071482,2.511615,1.572005,-1.4698737,-2.4650164,-3.2601027,11.89462,-3.1268625,1.5666636,-0.13971505,1.9784428,-5.9142833,2
4642,-3.9382844,-2.1945577,11.011357,-4.6113324,1.569118,1.3677974,1.795145,-2.6485398,-2.5468118,-3.432848,11.486398,-3.4036508,1.5142187,-0.12764013,2.0353758,-5.695516,2
4643,-4.109548,-1.9921999,12.46291,-5.1351876,1.9802427,2.2270143,2.142334,-4.0733767,-2.645815,-3.6917226,12.840353,-3.1307898,1.8908596,0.0102886865,1.4952626,-6.2488823,2
4644,-2.9960513,-2.2922623,8.461336,-4.695922,0.71152854,1.3823287,0.059595853,-1.3940487,-2.4770844,-3.6284237,12.783375,-3.3451362,1.8872305,-0.1784075,1.3791479,-6.07959,2
4645,-3.6405084,-1.9227262,10.0034895,-5.812813,1.5695671,2.155126,0.7410789,-1.343295,-2.6334295,-3.336414,12.417557,-3.1000123,1.6656903,-0.08800858,1.962118,-6.3183813,2
4646,-2.7160923,-1.8439906,8.934508,-4.7151666,0.9585499,1.9797302,1.2057613,-1.0611473,-3.3327937,-4.0903916,13.746495,-3.0980768,2.3181643,-0.18278515,1.33038,-6.7642093,2
4647,-3.2556872,-1.5966367,9.224291,-5.817476,0.9895552,2.374493,0.55901587,-1.0041375,-2.2604945,-3.0798864,13.023854,-3.0684588,1.7104162,0.20614578,0.981819,-6.4057016,2
4648,-3.2366602,-2.4571238,11.246125,-4.720964,0.6126253,3.1167462,1.0878016,-3.2210796,-2.3955483,-3.6430216,12.454325,-2.9457724,1.3070058,0.23942818,1.3064802,-6.415533,2
4649,-2.8316975,-1.4608359,9.82726,-5.9149575,1.3062214,2.4150095,1.1042557,-1.2712332,-2.7259085,-3.7643936,13.516992,-3.0914772,1.4849582,0.31637648,1.6116667,-7.0446568,2
4650,-3.750684,-1.7889483,11.6024475,-5.490556,1.3566704,2.4929376,1.9523118,-2.5338693,-2.6413233,-3.9048727,12.712766,-3.3592782,1.126415,0.199447,2.5746193,-6.438972,2
4651,-2.9939802,-1.5946206,9.848469,-4.621278,1.3246428,2.261583,1.1748154,-2.376447,-3.0242326,-4.3148766,13.790723,-2.9511979,1.3546365,0.21392508,3.060713,-7.613132,2
4652,-3.5335877,-1.290567,12.315543,-4.989659,1.1403503,2.3337336,2.0625231,-3.7514892,-2.5999746,-4.034182,12.456712,-3.3314567,0.84323907,0.21744841,3.1112063,-6.957626,2
4653,-2.1772335,-0.94365,8.482257,-4.732631,0.085855395,2.3859806,1.4267719,-2.546293,-2.2885745,-3.720857,12.1725025,-3.1737094,0.6652174,0.005137207,3.5137846,-6.623615,2
4654,-4.1663785,-2.053138,13.291161,-4.552374,1.4790109,2.586062,2.7802088,-4.383233,-2.2972455,-3.6088138,11.643604,-3.4544737,0.9730027,0.06973887,2.400617,-6.0336404,2
4655,-2.5865567,-1.2624389,10.9878,-4.8680964,0.8717185,2.5000012,3.3986583,-3.6542609,-2.2790537,-3.8736994,12.196528,-3.3872283,0.7240175,-0.21891326,2.6479633,-6.534941,2
4656,-4.3752694,-1.9865441,13.297987,-5.2634187,1.7882733,3.1037905,0.38273647,-4.325573,-1.6876312,-3.0641007,12.109992,-3.3526003,0.45460105,0.16283762,1.8519922,-6.1364098,2
4657,-3.3846025,-0.9206732,11.462893,-4.9268637,1.0977001,2.2120795,2.8595288,-3.924736,-1.7147537,-3.1762965,11.677011,-2.9800985,0.7816322,0.7872607,1.1471113,-6.4826803,2
4658,-3.7109506,-1.2769365,12.112272,-4.6292458,0.5647744,2.8092039,2.026949,-5.3432407,-2.017218,-3.0061076,11.113039,-2.3868828,0.8603403,0.46160322,1.7565705,-5.9464684,2
4659,-2.8401194,-2.2332826,8.480005,-4.477151,-0.23219958,3.6195061,1.1644197,-2.825449,-1.5998738,-2.4318388,11.489959,-2.9843228,1.3102647,0.43520784,0.7105312,-5.818876,2
4660,-3.1321764,-1.9123502,8.247414,-4.345893,-0.9287101,4.7590523,0.99452037,-2.3597925,-1.0703614,-2.4058912,10.9704,-3.1586058,0.9596832,0.89490265,0.38359976,-5.6534796,2
4661,-3.4346094,-2.303633,8.536054,-4.75187,-0.35329345,4.5899844,1.6319152,-2.5694568,-1.8482649,-2.518467,10.4320965,-1.9434485,1.1762687,0.6074616,0.6433051,-5.304813,2
4662,-3.51589,-2.485108,7.0903096,-4.594591,-1.3453779,6.552148,-0.27952644,-2.9544199,-1.2322856,-1.9174634,7.6595554,-1.732005,1.0130111,0.85954905,0.8146529,-4.5392523,2
4663,-3.4794426,-2.626486,7.4090605,-3.9582977,-1.6344607,5.130876,0.7845534,-3.2609124,-1.4136419,-1.9124974,10.495705,-2.7410808,1.1237972,1.0458302,0.15867256,-5.290157,2
4664,-2.2658951,-1.7514579,6.63435,-4.2062626,-1.6880809,6.544823,0.347372,-3.261759,-0.7466266,-1.7948515,7.8375974,-2.8280182,0.59399295,2.4079666,-0.49308038,-4.887938,2
4665,-3.1834457,-1.455307,6.6208053,-3.5442998,-1.7281452,5.8836,0.845948,-2.9481711,-0.7596175,-1.2629578,11.431852,-3.148184,0.9641089,1.3882552,-0.91975963,-5.69836,2
4666,-1.5912111,-1.1762314,5.8628216,-3.0442252,-1.6867748,5.326775,0.47095752,-4.195265,-0.89807343,-1.124137,6.7333245,-2.3183718,0.5579097,1.7658718,0.81648195,-4.2991056,2
4667,-1.4710596,-0.016430274,5.978725,-3.6976688,-0.91792125,4.6264606,0.6500743,-3.7284892,-0.64301443,-1.0034451,9.520529,-3.2129834,0.95399344,1.914234,-0.9721112,-4.918684,2
4668,-1.5992408,-0.4003479,5.4829993,-3.2808766,-0.9283678,3.7911587,-0.048897445,-3.526677,-0.7954232,-1.6114243,6.5265455,-3.0821435,0.24161395,2.4631102,0.6268924,-4.2154684,2
4669,-2.1664853,-0.22173446,6.7190223,-4.0996265,-0.670641,4.9223814,0.047822386,-3.701582,-0.51398456,-1.3412533,7.719581,-3.5734987,0.7718444,2.874771,-1.6469384,-4.412737,2
4670,-0.83341885,-0.63106936,5.053614,-3.295589,-1.4601078,4.2801104,-0.52010494,-3.7873418,-0.7981637,-1.240524,6.5486298,-3.2917113,0.21960354,2.5083523,0.3657555,-4.55213,2
4671,-1.8807546,-0.3641392,5.9094834,-3.852205,-0.81731045,4.6260066,-0.29516342,-3.7508957,-0.12193979,-1.0057552,7.154689,-3.8461537,0.2317599,4.408504,-1.8679626,-5.091993,2
4672,-0.6135545,-0.17878622,4.59599,-3.4742115,-2.0018554,5.3130198,-1.2635568,-4.27329,-1.259238,-1.215227,7.9085507,-3.6804674,0.73098624,2.2789025,0.099880695,-4.603815,2
4673,-1.1191498,-0.44766074,5.473664,-4.763072,-1.4191842,5.672677,-1.1091462,-4.0384374,-0.3691984,-1.0743626,7.4944572,-3.7855535,0.6320062,2.4471843,-1.2155915,-4.9273105,2
4674,-1.2231663,-0.7523121,5.243733,-4.5012193,-1.855742,5.4031315,-1.3092555,-4.456256,-1.4039831,-1.5022032,7.600493,-3.2841187,0.6394258,1.5001864,1.122792,-4.460937,2
4675,-1.5910158,-0.6153725,5.873942,-4.6236467,-0.8063426,4.8512087,-0.5056275,-3.4304152,-0.35872126,-1.4143457,8.023602,-3.696626,0.7024372,2.0129488,0.14145753,-5.0305586,2
4676,-1.879691,-1.0300059,4.9778543,-3.6637237,-1.2216282,4.7386417,-0.95868,-3.5998454,-1.2785927,-1.4028829,10.076892,-3.179219,0.75080925,1.1671727,0.4113605,-5.2670317,2
4677,-1.5007739,-0.51168466,5.079399,-3.665293,-1.680858,5.430941,-1.4951742,-4.105646,-0.31174466,-2.1990836,9.726518,-4.0897374,0.31498778,2.5353827,-0.8229363,-5.5035315,2
4678,-0.980557,-0.73060215,5.273791,-3.3727252,-0.8434053,3.5961215,-0.18432352,-3.8590708,-1.3387454,-1.941005,9.949073,-3.982092,0.5241269,2.458329,-0.49529207,-5.733231,2
4679,-0.797515,-0.79497075,4.6994886,-3.3268287,-1.057881,4.0216346,-1.4116349,-3.040307,-1.6484619,-2.5144176,10.405131,-4.3490405,0.56982416,2.7517326,-0.7652486,-6.026099,2
4680,0.95884496,-0.33251473,4.7085757,-3.3367643,-1.1817046,3.2368426,0.18740942,-3.8005168,-1.1799039,-1.9612639,10.505504,-4.05777,0.7765043,1.906671,-0.58526766,-5.842268,2
4681,-0.7929028,-0.4125112,4.444514,-3.5457146,-0.7368617,3.5488172,-0.43105528,-3.0214386,-1.0390129,-1.7385389,8.816625,-3.6816003,0.48457754,2.3300395,0.25319165,-5.1876097,2
4682,0.40797788,-0.3871509,5.246593,-3.2647948,-0.8883999,2.7793024,0.57123137,-3.9310882,-0.95257515,-2.4558287,10.354857,-4.153043,0.12212863,2.1391578,-0.21746357,-6.064129,2
4683,-0.9348373,-0.8474509,5.146207,-3.8057325,-0.0775592,3.2236123,-0.6048707,-2.5285234,-1.3226708,-2.0727532,9.59806,-4.0981064,0.5612794,1.9323964,0.25880927,-5.3045673,2
4684,-0.2693458,-0.8980348,6.5657234,-4.3767557,-0.47759628,2.8715148,0.71832246,-3.6990132,-0.9793336,-1.4869685,10.057399,-3.9499857,0.46887878,1.7985847,0.55741817,-5.608434,2
4685,-1.5914358,-0.8884172,5.623583,-4.3367996,-0.028255323,4.1028037,-0.7194213,-2.6829476,-0.92556113,-1.379398,8.134287,-3.8331866,0.39341956,2.5404062,0.3641274,-5.0123606,2
4686,0.018449485,-0.7357375,6.101504,-4.4227667,-1.0253125,3.5882163,0.3410961,-4.3365593,-0.50966525,-0.3927336,8.7661085,-3.8167462,-0.3901714,1.7588855,0.60426563,-5.5215693,2
4687,-1.920552,-1.2763182,6.3766694,-4.3363547,-0.13221121,3.847762,-0.50507087,-3.1590023,-1.5445076,-1.4566332,8.956594,-3.3751347,0.10638796,3.1586084,0.7842398,-5.437377,2
4688,-0.7579025,-0.90239465,7.6942897,-4.8537245,-0.028982703,3.3935862,0.8293326,-3.9844742,-0.9501392,-2.1092072,12.035464,-4.364754,0.3632998,1.376739,1.1235589,-6.062565,2
4689,-1.8009186,-1.8033029,7.826633,-4.418387,0.030673105,4.112681,-0.038557015,-4.011103,-1.0077696,-1.8601629,10.990907,-4.2573953,0.3669553,1.9888214,0.99574053,-5.6308784,2
4690,0.56141496,-0.68279797,6.9467506,-4.732015,-0.44111782,3.0552416,0.43856275,-3.7676187,-0.6593115,-1.9889046,12.764404,-4.4890833,0.7748048,1.1143289,0.12064947,-6.353382,2
4691,-0.44657362,-0.86807054,6.188564,-4.0076528,0.32051113,2.3425272,0.39284354,-2.9503422,-1.1964138,-2.505722,13.406393,-4.099194,0.8890249,0.9098711,1.000398,-6.676739,2
4692,-0.6172961,-0.7070152,6.6214128,-4.4160123,0.11676189,2.5983803,0.43405625,-3.0022736,-0.6937324,-2.303555,13.730193,-3.8477194,0.7699918,0.0054531703,0.5775665,-6.4581947,2
4693,-1.4810543,-1.3768672,6.6288753,-4.2230945,0.07812269,2.880218,0.13359839,-2.981032,-0.91359127,-2.368463,13.449071,-3.7506728,0.9176787,0.85241616,0.4670657,-6.486429,2
4694,-0.8723794,-1.0395637,7.826129,-4.8649178,-0.15404752,3.2981503,0.03211911,-3.446015,-0.7721935,-2.1208155,13.893773,-4.0352716,0.9361926,0.6311098,-0.44339877,-6.5938144,2
4695,-1.0700502,-1.6361334,6.194897,-4.357327,-0.746944,3.2259343,-0.31505415,-3.7552617,-1.0112607,-2.2628376,11.99069,-3.5817375,1.0713851,1.1213238,0.34492946,-6.208711,2
4696,-0.72350997,-1.7718883,6.6517873,-4.3779464,-0.6024379,4.094197,-0.7783092,-3.0481024,-1.0770003,-2.1986616,11.87201,-3.4942226,0.7663986,1.260417,0.17746547,-6.495588,2
4697,-1.0404778,-1.444827,7.222616,-4.495833,0.06405403,2.688661,0.28275853,-3.3170323,-1.0485449,-2.603435,13.76723,-3.4433472,0.9133698,0.9807504,0.04046081,-6.9308214,2
4698,-0.44591272,-0.6042363,7.2373805,-4.5042796,0.10390079,3.710716,-0.78189147,-2.6623435,-1.1855034,-2.673369,13.929191,-3.9584892,0.7166366,0.37478298,1.0097579,-6.9891443,2
4699,-0.743461,-0.8347126,7.203083,-4.166939,-0.23515639,3.7999816,-0.29132304,-2.883212,-0.7374042,-2.320706,13.405253,-3.9436965,0.72084737,0.6139002,0.4963677,-6.7016487,2
4700,-1.162012,-0.666258,6.8776584,-4.0403028,0.0694954,3.1736383,-0.68922496,-2.7281961,-0.2307704,-2.4374754,13.790248,-3.6322067,0.32265085,0.2640804,1.1940223,-6.936395,2
4701,-2.1996348,-1.5663867,8.027992,-4.777671,0.45876306,2.7304876,0.3912919,-2.549443,-0.5351999,-2.542291,13.697573,-4.428934,0.57237434,0.8942756,1.0207484,-6.498108,2
4702,-0.6244612,-0.62334716,7.2315035,-4.558466,0.20867835,2.802181,0.26323423,-2.208611,0.55802906,-2.7228217,12.214031,-4.164301,0.23513356,1.2717234,0.6296728,-6.884775,2
4703,-1.1585903,-1.2343717,7.1617284,-4.3006043,-0.21207969,2.8081264,0.25386727,-2.8241394,0.037225734,-2.1346922,12.1703005,-4.1110415,0.45659187,1.4233,-0.042502657,-6.699709,2
4704,-2.2195592,-1.2921875,7.4686995,-5.708561,-0.17432474,4.0469275,-1.9852644,-2.3188462,-0.8774128,-2.2641773,11.569558,-3.8947814,0.5583711,1.0400963,1.1865537,-6.2361126,2
4705,-1.0235238,-0.65962857,6.6960993,-4.7141943,-0.40092167,3.3618429,-0.43102568,-2.4915135,-1.2149233,-2.6203158,12.3556795,-3.8232749,1.1152005,1.410182,0.51134825,-6.6557455,2
4706,-1.2876223,-1.3298258,7.3765874,-5.3402753,-0.77377325,3.9942129,-1.9876777,-3.2308352,-0.95619583,-1.763217,10.387114,-3.4879394,0.8020699,1.5628606,0.044258907,-5.776638,2
4707,-0.69791365,-0.5677153,8.014107,-5.8857274,-0.6477768,3.7643232,-0.9232257,-3.9113708,-0.52039844,-1.6308249,8.969142,-3.123977,0.70357174,2.0909438,-0.49544734,-5.299019,2
4708,-2.879742,-1.7556936,7.680198,-5.9104443,-0.09213477,4.771459,-1.1222304,-2.925455,-1.3320727,-2.3444743,9.585909,-3.0799813,0.8910925,3.049682,-0.6285633,-6.0083766,2
4709,-1.235775,-0.7754227,7.5263243,-5.0761647,-0.22024776,3.6948698,-0.28389302,-3.2528946,-1.5287341,-2.7388346,12.89657,-3.8159084,1.4045926,1.4805976,-0.7283573,-6.7832065,2
4710,-3.0066793,-3.2635882,6.1896844,-5.2066536,-1.3722097,5.627012,-3.850251,-1.6640725,-1.654138,-3.537358,14.1666,-4.4057446,1.5870024,1.2107629,-0.7201518,-7.191576,2
4711,-2.1030834,-2.3133872,7.686684,-5.814237,-0.70010763,3.75028,-0.7799479,-1.4975142,-1.0050225,-2.6978106,12.568317,-4.6735206,1.3504963,1.3251125,-2.193069,-6.504817,2
4712,-1.7255852,-2.0855901,6.8111863,-7.2518907,-2.492455,6.9171996,-4.4888587,-1.5905381,-0.5049714,-2.266314,9.304405,-4.1136923,0.7961667,1.8041505,-0.8451339,-4.8449545,2
4713,-3.4699316,-2.6604667,8.381891,-6.7873588,-0.70429784,5.4154887,-3.0871198,-2.698132,-0.67805177,-2.2089744,9.76449,-3.970056,0.9319449,1.3600547,-0.77536815,-5.178872,2
4714,-2.5924847,-2.9485834,9.207942,-5.6097736,-0.62889946,5.411985,-2.727882,-2.7804015,-1.0158921,-2.2557085,10.720866,-3.8574123,1.1676539,0.95623296,0.47704405,-5.2637625,2
4715,-2.933012,-2.8615057,9.5151205,-5.235229,0.47274297,4.0108304,-1.5050193,-2.7840831,-1.2767305,-2.5838594,11.820094,-4.2042756,1.4205405,0.7765083,-0.56996334,-5.771259,2
4716,-2.4975529,-2.9157608,9.238545,-4.212127,-0.34792617,4.3910775,-1.5215294,-2.7824247,-1.9775761,-3.5308173,14.385546,-5.2188272,1.606883,0.75821644,-0.31719655,-6.805225,2
4717,-2.0035164,-2.6720092,7.753006,-5.337176,-1.6131376,5.4623923,-2.0112388,-2.0582383,-1.5816306,-2.887152,14.593202,-4.541033,1.8388151,0.69469625,-1.449058,-6.7118106,2
4718,-2.3879077,-2.6281374,8.469225,-4.5185866,-1.3444318,6.0061107,-1.9554029,-1.6773049,-1.6288719,-2.7481084,13.3239355,-4.043686,1.2712592,0.4248353,0.90174156,-6.151848,2
4719,-1.9788692,-2.1519277,7.9347305,-4.877307,-1.9130147,5.8920984,-0.8545901,-1.6853368,-1.5659168,-2.6905146,12.601789,-4.099338,1.4074444,0.65260863,0.3165909,-5.9421988,2
4720,-2.8875225,-2.5180562,7.9212613,-4.699972,-2.1159642,4.435128,-0.75298977,-2.2472591,-1.6958344,-2.7804387,11.062599,-3.7442281,0.94094837,0.32718226,1.9198194,-5.245927,2
4721,-1.7676147,-2.147458,7.28994,-4.112,-2.3881965,5.495047,-0.2521035,-2.2033696,-1.84733,-2.945069,9.634237,-3.1306686,1.2058226,0.4286289,2.0424962,-5.146335,2
4722,-2.6593404,-2.0293078,8.043631,-5.7490416,-1.0491228,3.9190006,0.42413428,-0.04876172,-1.6262636,-2.143976,9.692891,-3.0258672,0.8703073,0.15225033,2.4436996,-4.71158,2
4723,-2.328329,-2.1001074,9.071401,-5.9342666,-0.6249014,3.5280752,1.5316046,-0.33182174,-1.6057523,-2.2527199,9.604911,-2.3554683,1.0437392,0.36727318,1.7982237,-5.237025,2
4724,-2.761915,-2.3887622,7.364957,-4.4657707,-1.0380598,3.988839,-0.08779537,-1.8453811,-1.3676242,-2.357318,9.597702,-2.9490247,1.0168654,0.43118215,1.3851551,-5.2413216,2
4725,-5.752534,-2.7212577,9.639615,-6.3067183,0.5685498,3.9950516,-3.298893,-1.5989064,-2.342881,-2.5414715,13.26398,-2.7916038,2.3979542,0.16375877,-0.6050703,-5.7357173,2
4726,-5.2172747,-2.4694295,11.440812,-6.894038,1.3164974,3.6374156,-2.5963218,-2.5860517,-2.956866,-3.276683,14.967302,-3.0792642,2.943245,0.36724836,-0.9322095,-6.178274,2
4727,-5.7284174,-2.7170105,9.890782,-6.1015744,0.4713105,3.9862,-4.229231,-2.5731132,-2.8434641,-3.6585662,16.759502,-3.6926053,3.4476106,0.16718866,-2.1518748,-6.8011174,2
4728,-5.5764346,-2.8833685,11.181286,-6.435075,1.3840641,3.1960845,-2.8900673,-2.590239,-2.9165776,-2.8231115,15.695298,-3.4309182,2.6625595,0.3609891,-1.0690494,-6.515075,2
4729,-5.395893,-2.1967785,9.458103,-5.9916167,0.9604753,3.736561,-4.030939,-2.108845,-2.4736168,-2.6784437,14.602891,-3.204782,2.35083,0.40790793,-0.90877306,-6.7663584,2
4730,-5.4806433,-3.1698744,9.958672,-5.537192,1.6368508,2.8417697,-2.301521,-1.9771826,-2.6744263,-2.4153063,14.058945,-3.2260041,2.3496966,0.4002943,-0.25187397,-6.1399226,2
4731,-5.4387827,-2.4984899,9.67705,-5.9596324,0.97110796,3.5199597,-3.0953834,-2.3713999,-2.4552853,-2.8339975,14.996278,-3.1999655,2.151198,0.20796885,-0.18085493,-6.806162,2
4732,-5.7048874,-2.4439461,11.509538,-6.6290197,2.2062597,2.7532375,-1.9466935,-2.096456,-2.7476795,-2.9070938,15.669637,-3.8113194,2.3905497,0.54238176,-0.76551604,-6.7972717,2
4733,-5.6278253,-2.6583984,9.933987,-6.0870194,1.4226913,3.0235267,-2.560954,-2.7508967,-1.8617967,-1.9550582,13.715703,-3.370913,1.5117935,0.4400258,0.14364104,-5.9684935,2
4734,-5.643848,-2.194165,9.583811,-5.762318,1.4673344,2.5030425,-1.7988814,-1.9866782,-2.3100028,-2.4011815,14.498114,-3.0483787,1.5994961,0.6012298,-0.46584976,-6.8148255,2
4735,-5.4114804,-2.594115,9.755521,-5.5582995,1.2732135,3.0409217,-2.1656342,-2.804895,-1.9519982,-1.9210955,13.119652,-3.1617112,1.5005097,0.39656374,-0.3536352,-6.087714,2
4736,-6.066878,-2.5856404,11.409553,-6.412373,1.408527,3.1531734,-2.3480852,-3.0501788,-2.5126123,-2.7877345,15.969761,-3.8829157,1.8382509,0.3666359,-0.81156933,-7.1699467,2
4737,-6.6568713,-3.152229,12.029254,-7.179676,2.1385229,3.1576827,-2.5487494,-3.4342618,-2.6785724,-2.596107,15.416081,-3.3604531,1.8861637,-0.051071994,-0.0985025,-6.4803495,2
4738,-6.3082952,-2.7142525,12.68203,-6.7867036,1.9656307,2.7831914,-2.0305085,-3.2661037,-3.2022128,-4.0391583,17.040596,-4.5458446,2.6403253,0.76817554,-1.8077772,-8.121746,2
4739,-7.8621902,-3.294536,15.14372,-8.614905,2.581355,3.2539084,-3.013746,-4.897786,-2.3867478,-3.3346007,16.200237,-4.461216,1.9806472,-0.035799675,-0.15452428,-7.0221934,2
4740,-6.7436657,-1.9583118,14.980466,-8.17615,2.4551904,2.7284727,-1.6834686,-4.498338,-2.9290164,-4.1972923,18.522276,-4.7355747,2.3084238,0.49407452,-1.5744452,-8.85502,2
4741,-6.0605674,-2.3629189,12.4095,-7.213803,2.0562932,2.4670424,-1.9695526,-3.6211712,-2.7305944,-3.5177484,15.631145,-3.9112294,1.5835824,0.48237538,0.0033931881,-7.306647,2
4742,-6.753958,-3.1431026,14.611555,-8.568123,2.9532857,2.3156202,-1.8048042,-4.298824,-3.1557374,-4.387662,17.430016,-4.6914754,2.1251087,0.5257722,-0.9129076,-8.189682,2
4743,-6.8430724,-2.597857,13.560443,-7.9400673,2.4618354,2.4185126,-1.4606324,-3.8507795,-2.0800893,-3.4944608,15.591369,-4.3590927,1.5021831,0.64186907,0.10178313,-7.228136,2
4744,-6.5085473,-2.7856271,14.297976,-7.981029,2.9407766,1.8492148,-0.58576924,-3.5982158,-2.2848473,-3.5016263,17.375998,-4.3647227,1.4291581,0.038149085,0.015685543,-7.8608103,2
4745,-5.668039,-2.0686052,11.726784,-6.8076506,2.5712118,1.9261777,-0.19531883,-2.6810243,-2.0546267,-3.1340706,15.016389,-3.8753786,1.3912325,0.22055678,0.46807444,-6.987434,2
4746,-6.042427,-1.8833797,13.375778,-7.106486,2.9287217,2.1014507,0.11497231,-3.04895,-3.1742253,-4.519996,20.663622,-4.5409093,2.3388524,-0.078954004,-0.85582995,-9.300878,2
4747,-6.190684,-2.4765072,12.987861,-7.4430985,2.5142148,1.8824211,-0.3630102,-2.5677204,-2.999735,-3.9569137,17.925495,-4.2765136,2.2935214,0.19520967,-0.32459372,-7.8718987,2
4748,-6.369518,-2.402293,14.578594,-7.4463706,3.1197968,2.153602,0.33323145,-3.5108058,-3.5132823,-3.6598423,17.489323,-3.3241842,2.5494058,-0.1761923,0.20467612,-7.3495393,2
4749,-6.437437,-3.3510783,12.373604,-6.768309,2.6789563,2.0045435,-1.0080401,-2.0715704,-3.719023,-4.0391483,17.004414,-3.8112073,2.8989344,-0.2342362,-0.2715391,-7.0299625,2
4750,-7.974709,-3.5862534,16.581724,-9.195033,4.1660213,2.5157235,-1.149203,-3.6734543,-4.291363,-4.465829,18.681128,-3.2232513,3.4908826,-0.4713112,-0.9087355,-7.4462376,2
4751,-7.4134507,-3.5989282,13.716335,-7.6591396,3.007776,2.0088396,-1.1279833,-2.967263,-4.540024,-5.0792184,18.86752,-4.354206,3.5106966,0.05248855,-1.3134937,-7.788817,2
4752,-6.748375,-3.0172806,16.326418,-8.999227,4.369114,2.6403918,0.24550343,-3.713251,-4.42394,-5.172168,18.963161,-4.0581045,3.3520713,0.15385121,-1.6259369,-8.49377,2
